0	1.2326100226071132E-6
1	6.748313765097946E-7
2	2.0403985306410047E-5
3	0.025417357885054278
4	1.3214762331134314E-5
5	7.059565714555626E-5
6	1.4483318078237415E-4
7	2.1836364827837114E-6
8	6.411250699351937E-7
9	0.14391877570629025
10	0.07480285831110418
11	0.0
12	0.0
13	1.135159101381515E-7
14	0.0
15	9.857874390863406E-7
17	2.4233953351931007E-6
16	0.011268744480637607
19	7.89918805330867E-7
18	9.60046010763232E-6
21	0.022785594200094884
20	5.64652738565782E-4
23	0.0
22	0.5172384996631599
25	0.0
24	0.0
27	0.35812799187481914
26	1.3122428713292666E-4
29	0.012176520092573112
28	0.12571068755877654
31	0.14066884396171248
30	0.02196567190063186
34	0.05726161313699957
35	0.0
32	0.22441319909919438
33	0.05454078823095687
38	0.03388857782754759
39	0.008918455563759205
36	0.0
37	0.0
42	2.8522370094865403E-6
43	0.008241758241758242
40	0.05794346798249986
41	0.006526893374881452
46	0.0
47	0.044764137497946256
44	0.0015593685172813896
45	1.4074112573896603E-5
51	3.2553028667857073E-4
50	1.2392323104544613E-7
49	0.0
48	0.0
55	0.12984451177695483
54	9.473122941799489E-6
53	0.0
52	0.0
59	2.0413227145519502E-6
58	2.3536127145484467E-4
57	4.284120793327196E-6
56	3.3017829627999118E-6
63	0.00279371790999698
62	5.038164093004509E-6
61	2.1767601877514798E-5
60	0.0
68	8.549044033683234E-5
69	0.0
70	4.209446474020465E-4
71	0.6106532923784366
64	9.670011594234527E-6
65	3.4134850437797233E-4
66	2.0142639730237833E-4
67	0.0
76	0.12008546425575162
77	0.0
78	4.664563104192113E-8
79	0.0
72	0.0
73	8.630920271873989E-4
74	4.976456384843307E-6
75	0.0
85	5.654477498006797E-6
84	0.0
87	0.0
86	0.0
81	0.003620687726384181
80	5.03947433328305E-4
83	9.822494890099774E-4
82	0.0
93	0.08646245059288538
92	0.0
95	0.7533840680767613
94	0.0
89	0.0
88	0.0
91	0.5348508123090281
90	0.0
102	0.0
103	0.0
100	0.13287587021660438
101	2.2880140143603996E-9
98	0.0
99	1.7094466652640438E-4
96	0.0
97	0.0044137022397891966
110	0.0
111	0.26785714285714285
108	0.037267080745341616
109	0.0
106	2.3371442295890715E-6
107	8.986515291186165E-7
104	2.5147163295200453E-5
105	0.0
119	0.01290774012975455
118	2.910765857772428E-8
117	7.346841317411096E-6
116	0.0
115	0.0
114	0.0
113	0.0
112	0.0
127	1.221322849213691
126	0.0
125	0.0
124	0.0
123	0.0
122	0.0
121	0.43697460213904826
120	0.0
137	0.1916728171449568
136	1.4290205493154992E-5
139	0.2471274528254245
138	0.5991432231890247
141	0.0
140	0.05714285714285714
143	4.023842324679601E-5
142	0.0
129	0.0
128	0.0
131	1.682875221935949E-4
130	0.0
133	0.3219298245614035
132	0.0
135	0.0
134	0.005499664654594232
152	0.0
153	0.0
154	2.412933516684108E-7
155	5.129014440148347E-4
156	1.6115705809030125E-7
157	0.023809523809523808
158	0.0
159	0.42117470265746726
144	0.0
145	0.0
146	3.108222920466114E-5
147	0.06593406593406594
148	0.1308359218868944
149	0.0
150	0.021811152714577505
151	0.0
171	0.0
170	0.0
169	0.0
168	0.0
175	0.0
174	0.0
173	0.0
172	0.03570487483530962
163	0.0
162	0.0
161	0.0
160	0.0
167	0.0
166	0.005943423664942652
165	0.0
164	0.0
186	0.02815126050420168
187	0.0
184	0.0
185	0.0
190	2.8935725353295875E-4
191	0.0
188	0.06880538816022687
189	0.0
178	0.0
179	0.0
176	0.7130601014428251
177	0.12780429712821098
182	0.0
183	0.0
180	0.0
181	0.1524634981065592
205	0.0
204	0.0
207	8.939167424440917E-4
206	0.024242424242424242
201	0.0
200	3.747600036936346E-7
203	0.0
202	0.10588235294117647
197	0.0
196	8.807671729020043E-4
199	0.0
198	0.0
193	0.0
192	0.0
195	3.4979026575665233E-7
194	0.0029076830562834713
220	1.7998834839462512E-6
221	0.09824561403508772
222	0.0
223	0.0
216	0.0
217	2.3716755205235098E-4
218	0.0
219	0.0
212	0.0
213	0.0
214	0.0
215	0.0
208	0.0
209	0.14649771043113288
210	0.0
211	0.0
239	0.0
238	0.0
237	0.0
236	0.0
235	0.0
234	0.0
233	0.0
232	0.0
231	0.0
230	0.0
229	0.0
228	0.0
227	0.0
226	0.0
225	0.0
224	0.0
254	0.0
255	0.0
252	0.0013386880856760374
253	0.0
250	0.0
251	0.0
248	0.0
249	0.0
246	0.0
247	0.0
244	0.0
245	0.0
242	0.0
243	0.0
240	0.0
241	0.5877391088178103
275	0.0
274	0.0
273	0.0
272	0.0
279	0.0
278	0.0
277	0.0
276	0.0
283	0.0
282	0.0
281	0.0
280	0.0
287	0.0
286	0.0
285	0.0
284	0.0
258	0.0
259	0.0
256	0.0
257	0.0
262	0.04752136752136752
263	1.550493366989376E-5
260	0.0
261	6.98760991947129E-7
266	0.0
267	0.1320289088665609
264	0.0
265	0.0
270	0.0
271	0.0
268	0.15034965034965034
269	0.0
305	0.0
304	0.002291825821237586
307	0.0
306	0.0
309	0.0
308	0.0
311	3.9085401602501464E-4
310	0.08511461175061548
313	2.8092013980961342E-5
312	0.0
315	0.05150293255131965
314	0.0
317	0.021220708411324667
316	0.0
319	0.0
318	0.0
288	0.0022688598979013048
289	0.0
290	0.4421464279954846
291	0.5158970340004823
292	0.0
293	0.0
294	0.0
295	0.0
296	0.0
297	3.085277057879798E-5
298	0.0
299	0.0
300	0.0
301	0.0
302	0.0
303	0.0
343	0.0
342	0.14446818548813598
341	0.0
340	0.0
339	0.0
338	0.0
337	0.0
336	0.0
351	0.0
350	0.0
349	0.0
348	0.031578947368421054
347	0.0
346	0.0
345	0.0
344	0.1580362361192285
326	0.0
327	0.0
324	0.0
325	0.0
322	3.3028912073589566E-6
323	0.0
320	0.0
321	0.05357142857142857
334	0.0
335	0.0
332	0.0
333	0.0
330	0.0
331	0.0
328	0.0
329	0.0
373	0.0
372	0.0
375	0.0
374	0.0
369	0.0
368	0.0
371	0.0
