0	8.789148331526674E-6
1	0.0
2	4.8004800480048006E-4
3	0.7560483870967742
4	0.0
5	0.0
6	3.724253319518712E-4
7	1.290909090909091
8	0.0
9	0.0
10	0.0
11	6.585175124500967E-5
12	0.35564511824053807
13	0.24037484944672313
14	1.6987374578129986E-7
15	0.0
17	0.0034492498137317445
16	0.0
19	1.1167445938047926
18	1.0797416384689076
21	0.028232636928289104
20	0.0
23	0.0
22	0.06675852260100448
25	0.0
24	1.1270048877895404
27	1.1021655853787518
26	1.1860050641686459E-4
29	3.7593984962406017E-4
28	0.0
31	1.725705329153605
30	2.523642616155502E-5
34	0.08017267961763799
35	0.32810595405532117
32	0.4409090909090909
33	0.040400111141983885
38	2.0
39	0.0
36	0.06856031662062345
37	0.0
42	0.0
43	0.5660507654877759
40	3.9938022600379344E-4
41	0.7047048509643483
46	0.0
47	0.0
44	0.0
45	0.9727272727272728
51	0.0
50	0.48600240096038416
49	0.7427802400178091
48	0.8
55	0.0
54	0.0
53	0.0
52	0.13863294600136705
59	0.0
58	0.0
57	0.0
56	0.0
63	1.0
62	9.480836007415285E-6
61	0.0
60	0.0
68	0.0
69	0.0
70	0.0011892257585706598
71	1.2808943226883909
64	0.0
65	0.1084938889084569
66	0.7478917411653183
67	0.0
76	1.1011684095327491E-4
77	0.0
78	0.0
79	0.134077243293247
72	0.0
73	0.23296703296703297
74	0.45
75	0.0
85	0.0
84	0.0
87	0.4
86	0.0
81	1.1719635695027961
80	0.0
83	0.0
82	0.023809523809523808
93	0.0
92	0.0
95	0.0
94	0.0
89	0.0
88	0.0
91	0.4923771880293619
90	1.5527458778318959
102	0.0
103	1.2752024291497976
100	0.6480419364785692
101	4.784688995215311E-4
98	0.0
99	0.0
96	0.49107142857142855
97	0.3184595016452873
110	0.0
111	0.0
108	0.9945054945054945
109	0.0
106	0.0
107	2.3792757846161547E-6
104	0.0
105	0.0
119	0.0
118	1.2074669757782124E-6
117	0.6832587847314355
116	0.0
115	0.0
114	0.0
113	7.848811094247199E-5
112	0.0
127	0.0
126	0.0
125	0.18302301122759526
124	0.0
123	0.4642857142857143
122	0.0
121	0.0
120	0.6777009885399352
137	0.0
136	2.6803881094766997E-8
139	0.003681110411210202
138	0.0
141	0.0
140	0.0
143	0.0
142	0.0
129	0.0
128	0.0
131	0.5511238784105476
130	0.0
133	0.0
132	0.5894017094017094
135	0.0
134	0.0
152	0.0
153	0.14549499443826475
154	0.55
155	0.0
156	1.3201754385964912
157	0.0
158	0.0
159	0.0
144	0.07448107448107448
145	1.684065934065934
146	0.0
147	0.9127578304048892
148	0.0
149	1.2813675213675213
150	0.03162055335968379
151	0.0
171	0.0
170	0.0
169	0.0
168	6.0961754811822144E-5
175	0.0
174	1.5
173	0.0
172	0.0055617352614015575
163	0.0
162	0.001909247522561679
161	0.12836484983314794
160	2.0242914979757084E-4
167	0.0
166	1.1422881279877868
165	1.1381436941103915
164	0.7727272727272727
186	0.0
187	1.590942884538544E-6
184	6.297518894176414E-4
185	0.0
190	0.0
191	1.2856488017864776
188	0.0
189	0.0
178	0.0
179	1.202407379275192
176	1.2210833942177226
177	0.0
182	0.0
183	2.9629017691553386E-5
180	0.0
181	0.0
205	0.0
204	0.0
207	0.0
206	0.0
201	0.0
200	0.0
203	0.0
202	0.0
197	0.0
196	0.0
199	0.5660265528686581
198	0.0
193	0.0
192	1.1295652173913044
195	0.0
194	0.0
220	0.0
221	1.454080144454476
222	0.6098329105065173
223	0.0
216	2.0
217	0.0
218	0.0
219	0.0
212	0.001166709878143635
213	2.0
214	0.0
215	0.0
208	0.0
209	0.0
210	0.0
211	3.062175734001585E-5
239	0.0
238	0.0
237	0.0
236	0.6163306451612903
235	0.0
234	0.0
233	0.0
232	0.005185965480917268
231	0.0
230	0.0
229	0.0
228	0.0
227	1.5648513475965546
226	0.004554655870445344
225	0.003930151195228334
224	0.0
254	0.0
255	0.7620075046904315
252	2.0
253	0.0
250	0.10427887901572112
251	0.0
248	0.0
249	0.0
246	0.0
247	0.0
244	0.4303571428571429
245	0.0
242	0.0
243	0.0
240	0.0015037593984962407
241	0.0
275	0.0
274	0.0
273	0.0
272	0.0
279	0.0
