37-0 blowout victory	3-2 edge	2
37-0 blowout victory	edge	2
37-10 pasting	double digits	2
37-13 rout	past two seasons	2
37-13 rout	season	2
37-14 victory over Nebraska	BCS bowl games	2
37-14 victory over Nebraska	bowl game	2
37-17 drubbing in Edinburgh	Six Nations meetings	2
37-17 drubbing in Edinburgh	meeting	2
37-17 hammering	Nations	4
37-17 hammering	Six Nations	4
37-17 thrashing	game	2
37-17 thrashing	last six games	2
37-17 victory last season	Field	2
37-17 victory last season	Qwest Field	2
37-20 record	start	2
37-21 rout	game	4
37-21 rout	next five games	4
37-27 lead	fourth	2
37-27 playoff victory July	consecutive wins	2
37-27 playoff victory July	win	2
37-29 Lightweight	kgs	2
37-3 loss	Bowl Subdivision opponents	2
37-3 loss	opponent	2
37-3 record in home games	season	4
37-30 W-L record	284-109 win-loss record	2
37-30 loss	single one last year	2
37-30 loss	year	2
37-31 Sunday	game	2
37-31 Sunday	straight games	2
37-31 mark	Conference USA	2
37-31 mark	USA	2
37-32 loss	game	2
37-32 loss	last four games	2
37-33 win	6-2 start	2
37-33 win	start	2
37-34 downer	loss	4
37-34 downer	straight losses	4
37-34 heartbreaker	3-0 start	2
37-34 heartbreaker	start	2
37-34 victory over North Carolina	12-1 record	2
37-34 victory over North Carolina	record	2
37-34 win over Kansas	8-4 season	2
37-34 win over Kansas	season	2
37-35 win over Triton	game	2
37-35 win over Triton	win games	2
37-37 standoff	tied eight times	4
37-37 standoff	time	4
37-41 Gower Street	Address	4
37-41 Mortimer Street	Office	2
37-41 Mortimer Street	Registered Office	2
37-41 inches	Size	2
37-5 overall	Last years record	2
37-5 overall	record	2
37-51 della Chiesa	Paris	2
37-6 dismantling	consecutive wins	2
37-6 dismantling	win	2
37-6 home defeat	final two games	4
37-6 home defeat	game	4
37-6 mark	year	2
37-6 mark	years	2
37-6 win over Seattle	Field	2
37-6 win over Seattle	Soldier Field	2
37-7 loss	record	2
37-7 thrashing last week	lost two straight	6
37-7 thrashing last week	straight	6
37-8 victory last season	meeting	2
37-8 victory last season	past two meetings	2
37-Daisuke Oku	9-Bartholomew Ogbeche Yokohama	2
37-Daisuke Oku	Yokohama	2
37-acre Merwin Meadows	recreation	2
37-acre estate	home	2
37-acre estate	permanent home	2
37-acre woodland	park	2
37-bed	Princes Way school	4
37-bed	Way school	4
37-day heatwave	on record	2
37-day heatwave	record	2
37-foot	boat	2
37-foot	boats	2
37-foot Green Monster	Unique features	2
37-foot Green Monster	feature	2
37-foot birdie	outward run	2
37-foot birdie	run	2
37-foot yacht	Wolf's possible assets	2
37-foot yacht	assets	2
37-footer	half	4
37-footer	putt	4
37-footer	putts	4
37-game winning streak	game	2
37-game winning streak	games	2
37-inch	LCD TV models	4
37-inch	model	4
37-inch	own touches	2
37-inch	touch	2
37-inch LCD televisions	appliance	2
37-inch LCD televisions	home appliances	2
37-inch flat	Friday	2
37-inch flat	offering discounts Friday	2
37-inch plasma television	Amenities	2
37-inch screen	seller	2
37-incher	bass	2
37-incher	keeper bass	2
37-lot subdivision	Doug Long	2
37-lot subdivision	Long	2
37-member	Nepali women	2
37-member	woman	2
37-minute	day	2
37-minute	star's last days	2
37-minute documentary	extra	2
37-minute documentary	extras	2
37-mm antiaircraft guns	made weaponry	2
37-mm antiaircraft guns	weaponry	2
37-point effort	point	2
37-point effort	points	2
37-point game	Wizards	2
37-point outburst	December	2
37-point performance	point	2
37-point performance	points	2
37-point victory	performance	2
37-point victory	strong performances	2
37-point win	first seven games	4
37-point win	game	4
37-point win	point	2
37-point win	points	2
37-pound	mad	2
37-pound	smallmouth bass like mad	2
37-pound female	last year	2
37-pound female	year	2
37-second	23-second power play	4
37-second	power play	4
37-state chain	LEAD	2
37-story One Broadway	development	2
37-story One Broadway	upcoming developments	2
37-yard Hail Mary reception	touchdown	2
37-yard Hail Mary reception	touchdowns	2
37-yard TD	yard	2
37-yard TD	yards	2
37-yard TD pass	yard	2
37-yard TD pass	yards	2
37-yard burst	carry	2
37-yard burst	final five carries	2
37-yard catch	yard	8
37-yard catch	yards	8
37-yard field goal	KSU	2
37-yard field goal	PITTSBURGH	2
37-yard gallop	run	2
37-yard gallop	runs	2
37-yard leak	coverage responsibility	2
37-yard leak	responsibility	2
37-yard pass	DETROIT	2
37-yard pass	yard	2
37-yard pass	yards	2
37-yard punt return	all-purpose yards	2
37-yard punt return	yard	2
37-yard reception	yard	6
37-yard reception	yards	6
37-yard score	TDs	2
37-yard score	yard	6
37-yard score	yards	6
37-yard scoring pass	touchdown	2
37-yard scoring pass	touchdowns	2
37-yard scoring run	Cyclones	2
37-yard scoring run	point	2
37-yard scoring run	straight points	2
37-yard scoring run	yard	4
37-yard scoring run	yards	4
37-yard scoring scamper	carries	2
37-yard scoring scamper	carry	2
37-yard scoring strike	pass	2
37-yard scoring strike	passes	2
37-yard scoring toss	first half	2
37-yard scoring toss	yard	2
37-yard scoring toss	yards	2
37-yard sprint	half	2
37-yard strike	drive	2
37-yard strike	next drive	2
37-yard toss	play	2
37-yard toss	plays	2
37-yard touchdown	fourth quarter	2
37-yard touchdown	rush yards	2
37-yard touchdown	yard	16
37-yard touchdown	yards	14
37-yard touchdown pass	yard	10
37-yard touchdown pass	yards	10
37-yard touchdown reception	gain	2
37-yard touchdown reception	long gains	2
37-yard touchdown return	Testaverde three times	2
37-yard touchdown return	time	2
37-yard touchdown run	first half	2
37-yard touchdown throw	halftime	4
37-yarder	Baltimore	2
37-yarder	Cardinal's first touchdown drive	2
37-yarder	Cris Dishman	4
37-yarder	Dishman	4
37-yarder	attempt	4
37-yarder	drive	4
37-yarder	field goal	6
37-yarder	field goal attempts	4
37-yarder	field goals	4
37-yarder	first touchdown drive	2
37-yarder	fourth quarter	2
37-yarder	made three field goals	2
37-yarder	on three returns	4
37-yarder	on two passes	2
37-yarder	pass	6
37-yarder	passes	2
37-yarder	return	4
37-yarder	touchdown passes	2
37-yarder	yard	6
37-yarder	yards	6
37-year-old	Cabinet minister in Japanese	8
37-year-old	Japanese	8
37-year-old	batsman in history	4
37-year-old	goalkeeper	2
37-year-old	history	4
37-year-old	woman	2
37-year-old	women	2
37-year-old Beaumont	interest	2
37-year-old Brian	people	2
37-year-old Bridgehampton	shore	2
37-year-old British	England	4
37-year-old David	Spurs	2
37-year-old Holyfield	fighter	4
37-year-old Holyfield	middle-age fighter	4
37-year-old Indonesian	people	4
37-year-old Irvine	driver	2
37-year-old Jeff	core veterans	2
37-year-old Jeff	veteran	2
37-year-old Kumble	India	2
37-year-old Kumble	bowler in India	2
37-year-old Leah	Sheldon	2
37-year-old Louisiana	Republicans	6
37-year-old Louisiana	emerging Republicans	6
37-year-old Macau	court	2
37-year-old Mark	general manager	2
37-year-old Mark	general managers	2
37-year-old Mike	artist	2
37-year-old Mike	well-known artists	2
37-year-old Milan	defence	2
37-year-old Milan	five-man defence	2
37-year-old Spanish	bodies	2
37-year-old Spanish	body	2
37-year-old Swede	defenseman	2
37-year-old Swede	scoring defenseman	2
37-year-old Swedish	man	2
37-year-old Swedish	men	2
37-year-old Tendulker	getter	2
37-year-old Tendulker	run getter	2
37-year-old actress	celebrities	8
37-year-old actress	celebrity	8
37-year-old anesthesia	Democrats	2
37-year-old artist	Korean	4
37-year-old artist	two North Koreans	4
37-year-old banker	Argentina ' s president-elect names Cabinet	2
37-year-old banker	Cabinet	2
37-year-old best-selling	surprise	2
37-year-old best-selling	surprises	2
37-year-old blond	Bond-people-decision LONDON	4
37-year-old blond	LONDON	4
37-year-old brother	man	2
37-year-old brother	men	2
37-year-old child	Mothers	2
37-year-old custody	aficionado	4
37-year-old custody	ethnic food aficionados	4
37-year-old daughter	fatalities	2
37-year-old daughter	fatality	2
37-year-old defenseman	acquisition	2
37-year-old defenseman	made one major acquisition	2
37-year-old former	LEAD	2
37-year-old founder	Form guide	2
37-year-old founder	guide	2
37-year-old historian	hundred people	6
37-year-old historian	people	6
37-year-old jeweler	Case in point	2
37-year-old jeweler	point	2
37-year-old leader	Malaysian	2
37-year-old leader	Malaysians	2
37-year-old lieutenant colonel	son	4
37-year-old lieutenant colonel	sons	4
37-year-old master sommelier	experimental winemakers	2
37-year-old master sommelier	winemaker	2
37-year-old mother	Concerned parents	2
37-year-old mother	Sudanese family	2
37-year-old mother	collapse	8
37-year-old mother	family	2
37-year-old mother	parent	2
37-year-old musician	strong candidate	2
37-year-old musician	strong candidates	2
37-year-old native	conversation	2
37-year-old native	plan	2
37-year-old native	planning	2
37-year-old parents	Kelter family	2
37-year-old parents	family	2
37-year-old police officer	dead	2
37-year-old police officer	left three people dead	2
37-year-old pop singer	cast member	2
37-year-old pop singer	cast members	2
37-year-old receiver	plan	2
37-year-old receiver	plans	2
37-year-old school bus	supporter	2
37-year-old school bus	supporters	2
37-year-old silverback	gorilla	2
37-year-old silverback	lowland gorillas	2
37-year-old woman	Colorado	2
37-year-old woman	Michigan	4
37-year-old woman	Palestinian	2
37-year-old woman	Palestinians	2
37-year-old woman	victim	2
370-386 High Rd	Contact	2
370-386 High Rd	London Contact	2
370-bed structure	modernization	2
370-day experiment	prolonged head-down tilt	2
370-day experiment	tilt	2
370-foot	Tsereteli	14
370-foot	sculptor Zurab Tsereteli	14
370-member work force	contingent	2
370-member work force	employee	2
370-member work force	employees	2
370-mile Redwood Highway	catchier names	2
370-mile Redwood Highway	name	2
371-yarder	hole	2
371-yarder	on two holes	2
373-384 ETC Communique	New York	2
373-384 ETC Communique	York	2
373-acre tract	properties	2
373-acre tract	property	2
373-yard	season	2
374-room Hilton Fort Lauderdale	gigantic resorts	2
374-room Hilton Fort Lauderdale	resort	2
374-yard effort	five games	2
374-yard effort	game	2
374-yard performance	300-yard games	4
374-yard performance	game	4
375-seat Halliwell Theatre	Excellent facilities	6
375-seat Halliwell Theatre	facility	6
375-volt AC induction	transmission	2
375-yard	Stopham	2
376-6536 Wright State University	767-6321 Central State University	2
377-97 Elliott	Fall	2
377-foot suspension bridge	feature	4
377-foot suspension bridge	unexpected features	4
377-mile border	segment	2
378-room	choice	4
378-room	lodging choices	4
