XQ	luxury	2
XQ	variant	2
XQ	variants	2
XQJ	XML	2
XQUERY show	query language	2
XQUERY show	query languages	2
XQuery	C XML standards	2
XQuery	Consortium	2
XQuery	DK	2
XQuery	Declarative transformation languages	2
XQuery	Languages	2
XQuery	XML	2
XQuery	XML Access Languages	2
XQuery	XML database features	2
XQuery	XML processing tools	2
XQuery	XML query languages	2
XQuery	artifact	2
XQuery	based technologies	2
XQuery	database	2
XQuery	emerging technologies	2
XQuery	emerging technology	2
XQuery	feature	2
XQuery	interoperable markup language standards	2
XQuery	language	6
XQuery	languages	2
XQuery	part	2
XQuery	parts	2
XQuery	persistent artifacts	2
XQuery	query language	8
XQuery	query languages	2
XQuery	related languages	2
XQuery	related standards	4
XQuery	semi-structured data query languages	2
XQuery	standard	8
XQuery	technologies	2
XQuery	technology	4
XQuery	through query languages	2
XQuery	tool	2
XQuery Semantics	formal treatments	2
XQuery Semantics	treatment	2
XQuery Update Facility	new standards	2
XQuery Update Facility	standard	2
XQuery support	SQL Server	2
XQuery support	Server	2
